"sampling_location","duplicate_sample","sample_date","sample_time","weather_condition_dry_or_wet","top_sample_temperature_c","bottom_sample_temperature_c","site_actual_depth_ft","top_sample_depth_ft","bottom_sample_depth_ft","top_salinity_psu","bottom_salinity_psu","top_conductivity_s_m","bottom_conductivity_s_m","ctd_conductivity_temperature_depth_profiler_top_dissolved_oxygen_mg_l","ctd_conductivity_temperature_depth_profiler_bottom_dissolved_oxygen_mg_l","percentage_o2_saturation_top_sample","percentage_o2_saturation_bottom_sample","light_trans_transparency_top_sample","light_trans_transparency_bottom_sample","top_sigma_t_kg_m3","bottom_sigma_t_kg_m3","top_fluorometer_mg_m3","bottom_fluorometer_mg_m3","ctd_conductivity_temperature_depth_profiler_ph_top_sample","ctd_conductivity_temperature_depth_profiler_ph_bottom_sample","top_sample_photosysthetically_active_radiation_reference_400_700nm_light_ue_s","top_sample_par_ue_s_m2","bottom_sample_par_ue_s_ue_s_m2","oxidation_reduction_potential_mv_top_sample","oxidation_reduction_potential_mv_bottom_sample","current_speed_knot","current_direction_current_direction","wind_speed_mph","wind_direction_wind_direction","sea_state","winkler_method_top_dissolved_oxygen_mg_l","winkler_method_bottom_dissolved_oxygen_mg_l","secchi_depth_ft","top_ph","bottom_ph","top_total_coliform_cells_100_ml","top_bottom_coliform_cells_100_ml","fecal_coliform_top_sample_less_than_or_greater_than_result","fecal_coliform_bottom_sample_less_than_or_greater_than_result","top_fecal_coliform_bacteria_cells_100ml","bottom_fecal_coliform_bacteria_cells_100ml","enterococcus_top_sample_less_than_or_greater_than_result","enterococcus_bottom_sample_less_than_or_greater_than_result","top_enterococci_bacteria_cells_100ml","bottom_enterococci_bacteria_cells_100ml","top_nitrate_nitrite_mg_l","bottom_nitrate_nitrite_mg_l","top_ammonium_mg_l","bottom_ammonium_mg_l","top_ortho_phosphorus_mg_l","bottom_ortho_phosphorus_mg_l","top_total_kjeldhal_nitrogen_mg_l","bottom_total_kjeldhal_nitrogen_mg_l","top_silica_mg_l","bottom_silica_mg_l","total_phosphorus_mg_l","bottom_total_phosphorus_mg_l","top_total_suspended_solid_mg_l","bottom_total_suspended_solid_mg_l","top_active_chlorophyll_a_g_l","bottom_active_chlorophyll_a_g_l","chlorophyll_top_sample_field_u_l_ysi","chlorophyll_bottom_sample_field_u_l_ysi","top_total_organic_carbon_mg_l","top_dissolved_organic_carbon_mg_l","bottom_dissolved_organic_carbon_mg_l","top_dissolved_organic_carbon_ysi_mg_l","bottom_dissolved_organic_carbon_ysi_mg_l","top_sample_depth_ysi_ft","bottom_depth_ysi_ft","top_sample_salinity_ysi_psu","bottom_sample_salinity_ysi_psu","top_sample_temperature_ysi_c","bottom_sample_temperature_ysi_c","top_bacteria_per_c_c_1909","bottom_bacteria_per_c_c_1909","top_beam_attenuation_coefficient","bottom_beam_attenuation_coefficient","top_five_day_biochemical_oxygen_demand_mg_l","bottom_five_day_biochemical_oxygen_demand_mg_l","top_pcb_plate_count_thous_ml","bottom_pcb_plate_count_thous_ml","top_coliform_log_no_ml","bottom_coliform_log_no_ml","oakwood_bod_top_sample_mg_l","oakwood_bod_bottom_sample_mg_l","oakwood_total_suspended_solid_top_sample_mg_l","oakwood_total_suspended_solid_bottom_sample_mg_l","top_turbidity_nephelometric_turbidity_units","bottom_turbidity_ysi_nephelometric_turbidity_units","sampling_comment","long","lat","type"
"AC1",,"2022-09-01T00:00:00.000","10:47",,,,"0.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.96",,,,,"8.18",,,,"0.98",,"20.31",,,,,,,,,,,,,,,,"79.19",,"No samples low water",,,"Permanent"
"AC1",,"2012-09-10T00:00:00.000","10:33","W",,,"3.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.31",,,,,,"4300",,,,"2100",,"2.12",,"0.312",,"0.143",,"1.15",,"16.9",,"0.268",,"31",,"6.3",,"12.44",,,"2.7",,"2.65",,,,"17.98",,"20.97",,,,,,,,,,,,,,,,"37.7",,,,,"Permanent"
"AC1",,"2014-09-11T00:00:00.000","11:12","D",,,"2.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.25",,,,,,"144",,"E",,"12",,"0.246",,"0.244",,"0.256",,"0.842",,"5.192",,"0.473",,"30",,"10.1",,"12.59",,,"2.75",,"3.98",,,,"26.66",,"22.55",,,,,,,,,,,,,,,,"2.09",,,,,"Permanent"
"AC1",,"2019-09-12T00:00:00.000","11:02","Dry",,,"6.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.33",,,,,,"260",,"<",,"4",,"0.306",,"0.365",,"0.143",,"2.32",,"5.587",,"0.253",,"13",,"19.9",,"3.2",,,"2.24",,"2.9",,,,"25.99",,"25.91",,,,,,,,,,,,,,,,"3.8",,,"-73.75175","40.763172","Permanent"
"AC1",,"2010-09-13T00:00:00.000","11:15","D",,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.52",,,,"E",,"20,000",,,,"4,900",,"2.02",,"0.278",,"0.118",,"2.76",,"20.9",,"0.376",,"57.2",,"11",,"4.3",,,"2.6",,"8.76",,,,"1.98",,"17.46",,,,,,,,,,,,,,,,"41.4",,,,,"Permanent"
"AC1",,"2018-09-13T00:00:00.000","11:31 AM","Wet",,,"2.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.55",,,,,,"8364",,,,"3400",,"1.392",,"0.402",,"0.145",,"1.175",,"19.9",,"0.56",,"55",,"2.16",,"7.39",,,"2.94",,"6.33",,,,"5.01",,"20.39",,,,,,,,,,,,,,,,"62.77",,,"-73.75175","40.76317","Permanent"
"AC1",,"2009-09-14T00:00:00.000","11:22","D",,,"1.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.95",,,,,,"5200",,"E",,"1,000",,"1.45",,"0.429",,"0.153",,"1.13",,"13.6",,"0.287",,"18.6",,"1.9",,"2.1",,,"4.3",,"2.61",,,,"16.85",,"19.6",,,,,,,,,,,,,,,,"16.4",,,,,"Permanent"
"AC1",,"2011-09-14T00:00:00.000","10:33","D",,,"3.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.2",,,,,,"176",,,,"240",,"0.31",,"0.611",,"0.242",,"1.39",,"5.98",,"0.4",,"30",,"4.9",,"3.9",,,"2.9",,"2.92",,,,"19.45",,"23.16",,,,,,,,,,,,,,,,"23.3",,,,,"Permanent"
"AC1",,"2017-09-14T00:00:00.000","11:14","Dry",,,"0.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.14",,,,,,"21,000",,,,"3,100",,"1.433",,"0.218",,"0.151",,"1.51",,"13.861",,"0.859",,"77",,"17.6",,"6.15",,,"2.07",,"5.66",,,,"5.9",,"19.65",,,,,,,,,,,,,,,,,,"Used Exo B no turbidity sensor.","-73.75175","40.76317","Permanent"
"AC1",,"2023-09-14T00:00:00.000","11:13","Dry",,,"6.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.7",,,,,,"2400",,"E",,"120",,"0.272",,"0.288",,"0.243",,"1.284",,"4.754",,"0.464",,"47",,"35.8",,"35.75",,,"3.93",,"5.16",,,,"21.83",,"22.51",,,,,,,,,,,,,,,,"21.44",,,,,"Permanent"
"AC1",,"2016-09-15T00:00:00.000","11:14","Wet",,,"7.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.7",,,,,,"50,000",,,,"4,900",,"0.44",,"0.31",,"0.12",,"1.11",,"5.8",,"0.25",,"27",,"13.4",,"14.66",,,"3.29",,"4.56",,,,"25.3",,"20.92",,,,,,,,,,,,,,,,"25.05",,,"-73.75175","40.76317","Permanent"
"AC1",,"2020-09-15T00:00:00.000","11:16","Dry",,,"4.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.41",,,,,,"816",,"E",,"200",,"0.569",,"0.339",,"0.033",,"0.995",,"7.037",,"0.189",,"57",,"23.3",,"4.15",,,"2.51",,"4.65",,,,"26.57",,"22.98",,,,,,,,,,,,,,,,"23.5",,,"-73.75175","40.76317","Permanent"
"AC1",,"2015-09-16T00:00:00.000","11:01","D",,,"2.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,200",,,,"168",,"1.157",,"0.556",,"0.192",,"1.53",,"17.74",,"0.491",,"73",,"16.6",,"67.47",,,"2.19",,"3.88",,,,"19.12",,"22.48",,,,,,,,,,,,,,,,"56.49",,,,,"Permanent"
"AC1",,"2021-09-16T00:00:00.000","10:19","D",,,"5.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.04",,,,,,"2100",,,,"2300",,"0.573",,"0.505",,"0.154",,"1.328",,"8.78",,"0.347",,"32",,"23.3",,"10.02",,,"2.71",,"1.12",,,,"22.84",,"23.18",,,,,,,,,,,,,,,,"11.09",,,,,"Permanent"
"AC1",,"2012-09-17T00:00:00.000","10:30","D",,,"4.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.32",,,,,,"192",,"E",,"36",,"0.464",,"0.498",,"0.2",,"1.56",,"7.86",,"0.399",,"50",,"12.32",,"9.06",,,"3.4",,"3.88",,,,"26.26",,"21.46",,,,,,,,,,,,,,,,"40.1",,,,,"Permanent"
"AC1",,"2013-09-18T00:00:00.000","10:23","D",,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.35",,,,,,"4000",,,,"84",,"0.32",,"0.22",,"0.19",,"1.24",,"5.94",,"0.3",,"14",,"25.7",,"30.46",,,"3.61",,"6.36",,,,"24.16",,"18.66",,,,,,,,,,,,,,,,"5.18",,,,,"Permanent"
"AC1",,"2014-09-18T00:00:00.000","11:00","W",,,"2.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.01",,,,,,"1,100",,,,"420",,"1.654",,"0.269",,"0.169",,"0.503",,"13.546",,"0.278",,"24",,"9.12",,"5.36",,,"2.45",,"2.15",,,,"24.55",,"20.13",,,,,,,,,,,,,,,,"7.47",,,,,"Permanent"
"AC1",,"2011-09-19T00:00:00.000","11:56","D",,,"1.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.3",,,,,,"3,100",,,,"340",,"1.71",,"0.198",,"0.07",,"2.07",,"23.3",,"0.258",,"46",,"35.8",,"1.5",,,"2.7",,"9.32",,,,"1.43",,"18",,,,,,,,,,,,,,,,"40.5",,,,,"Permanent"
"AC1",,"2015-09-02T00:00:00.000","11:25","D",,,"0.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,800",,"E",,"100",,"1.79",,"0.293",,"0.182",,"1.92",,"20.441",,"0.565",,"64",,"11.6",,"11.91",,,"1.93",,"6.17",,,,"7.5",,"22.26",,,,,,,,,,,,,,,,"70.68",,"Reading taken as actual depth due to low tide",,,"Permanent"
"AC1",,"2018-09-20T00:00:00.000","11:05 AM","Wet",,,"5.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.11",,,,,,"5000",,"E",,"630",,"0.555",,"0.357",,"0.181",,"0.99",,"7.234",,"0.354",,"13",,"9.8",,"6.89",,,"2.62",,"2.75",,,,"23.11",,"23.48",,,,,,,,,,,,,,,,"5.35",,,"-73.75175","40.76317","Permanent"
"AC1",,"2009-09-21T00:00:00.000","10:33","D",,,"1.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.17",,,,,,"2700",,,,"570",,"1.75",,"0.426",,"0.131",,"1.55",,"17.5",,"0.278",,"41.6",,"4.2",,"3.4",,,"3.4",,"5.67",,,,"7.44",,"17.54",,,,,,,,,,,,,,,,"46.1",,,,,"Permanent"
"AC1",,"2010-09-21T00:00:00.000","10:47","D",,,"6.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.91",,,,,,"196",,"E",,"52",,"0.178",,"0.064",,"0.124",,"2.16",,"4.26",,"0.168",,"10.8",,"16.1",,"16.7",,,"2.5",,"11.29",,,,"26.19",,"19.78",,,,,,,,,,,,,,,,"1.9",,,,,"Permanent"
"AC1",,"2016-09-22T00:00:00.000","11:54","Dry",,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.79",,,,,,"2,600",,,,"1,300",,"1.54",,"0.14",,"0.09",,"2.11",,"18.95",,"0.63",,"134",,"156",,"33.52",,,"2.1",,"8.21",,,,"0.48",,"20.51",,,,,,,,,,,,,,,,"95.03",,"Chlorophyll-a- high result was observed.  All QC control met.","-73.75175","40.76317","Permanent"
"AC1",,"2015-09-23T00:00:00.000","10:33","D",,,"2.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,600",,"E",,"1,100",,"1.303",,"0.434",,"0.186",,"0.972",,"14.358",,"0.294",,"37",,"4.78",,"11.46",,,"2.16",,"1.31",,,,"22.39",,"19.09",,,,,,,,,,,,,,,,"19.89",,"No pH probe",,,"Permanent"
"AC1",,"2021-09-23T00:00:00.000","10:39","D",,,"3.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.58",,,,"E",,"586",,,,"124",,"0.287",,"0.218",,"0.134",,"1.037",,"6.202",,"0.413",,"66",,"61.5",,"14.18",,,"2.74",,"6.06",,,,"22.55",,"23.42",,,,,,,,,,,,,,,,"42.86",,,,,"Permanent"
"AC1",,"2012-09-24T00:00:00.000","9:52","D",,,"4.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.31",,,,,,"4600",,"E",,"1300",,"1.64",,"0.34",,"0.135",,"0.808",,"14.3",,"0.232",,"15",,"6.95",,"9.2",,,"3.7",,"3.76",,,,"24.12",,"18.54",,,,,,,,,,,,,,,,"19.53",,,,,"Permanent"
"AC1",,"2013-09-24T00:00:00.000","10:33","W",,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.3",,,,">",,"200000",,,,"53000",,"2.15",,"1.64",,"0.26",,"2.6",,"23.5",,"0.63",,"114",,"4.9",,"2.63",,,"3.18",,"7.13",,,,"1.78",,"15.79",,,,,,,,,,,,,,,,"75.12",,"Very High Turbidity-Low Ebbing. Very shallow- 2 filters used for Ortho-filtering.",,,"Permanent"
"AC1",,"2014-09-25T00:00:00.000","10:58","D",,,"4.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.6",,,,,,"800",,,,"108",,"0.212",,"0.196",,"0.135",,"0.89",,"4.525",,"0.275",,"32",,"25.2",,"25.14",,,"2.86",,"6.58",,,,"24.08",,"17.99",,,,,,,,,,,,,,,,"24.78",,,,,"Permanent"
"AC1",,"2017-09-25T00:00:00.000","12:01","Dry",,,"2.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.1",,,,,,"2,700",,"E",,"1,200",,"1.8",,"0.363",,"0.169",,"0.894",,"19.906",,"0.292",,"41",,"8.16",,"1.27",,,"2.11",,"6.68",,,,"6.68",,"22.36",,,,,,,,,,,,,,,,"28.29",,,"-73.75175","40.76317","Permanent"
"AC1",,"2020-09-25T00:00:00.000","9:57","Dry",,,"3.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.08",,,,,,"506",,"E",,"400",,"0.665",,"0.289",,,,"0.815",,"7.169",,"0.258",,"38",,"6.4",,"1.41",,,"3.28",,"2.83",,,,"25.6",,"23.06",,,,,,,,,,,,,,,,"18.32",,,"-73.75175","40.76317","Permanent"
"AC1",,"2011-09-26T00:00:00.000","11:41","D",,,"7.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.55",,,,,,"760",,,,"120",,"0.425",,"0.147",,"0.167",,"0.838",,"3.17",,"0.265",,"2",,"25.7",,"27.9",,,"3.6",,"6.54",,,,"21.45",,"22.17",,,,,,,,,,,,,,,,"6.5",,,,,"Permanent"
"AC1",,"2019-09-26T00:00:00.000","11:48","Dry",,,"4.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.33",,,,,,"3200",,"E",,"1100",,"0.476",,"0.271",,"0.106",,"0.813",,"8.836",,"0.243",,"26",,"26.4",,"13",,,"2.32",,"4.1",,,,"25.72",,"21.26",,,,,,,,,,,,,,,,"5.23",,,"-73.75175","40.763172","Permanent"
"AC1",,"2010-09-27T00:00:00.000","10:17","W",,,"0.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.18",,,,"E",,"200,000",,"E",,"200,000",,"0.529",,"0.38",,"0.151",,"2.22",,"6.18",,"0.72",,"156.8",,"9.7",,"11",,,"4.6",,"7.98",,,,"0.3",,"13.7",,,,,,,,,,,,,,,,"203.8",,,,,"Permanent"
"AC1",,"2018-09-27T00:00:00.000","11:14 AM","Wet",,,"5.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.4",,,,,,"7545",,,,"4300",,"0.591",,"0.405",,"0.073",,"1.318",,"7.44",,"0.512",,"143",,"13.4",,"6.11",,,"4.06",,"5.42",,,,"19.28",,"19.71",,,,,,,,,,,,,,,,"115.12",,"Brown cloudy water","-73.75175","40.76317","Permanent"
"AC1",,"2009-09-28T00:00:00.000","13:33","W",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.7",,,,,,,,,,,,"2.32",,"0.268",,"0.135",,"4.95",,"19.1",,"0.473",,"126",,"5.3",,"5.3",,,"3.4",,"6.96",,,,"2.07",,"19.26",,,,,,,,,,,,,,,,"85.3",,,,,"Permanent"
"AC1",,"2016-09-29T00:00:00.000","11:11","Dry",,,"8.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.46",,,,"E",,"1,900",,,,"384",,"0.39",,"0.45",,"0.2",,"1.04",,"6.95",,"0.32",,"67",,"16.1",,"30.54",,,"2.8",,"1.61",,,,"27.75",,"19.41",,,,,,,,,,,,,,,,"16.95",,"A lot of schools of fish.","-73.75175","40.76317","Permanent"
"AC1",,"2022-09-29T00:00:00.000","10:47",,,,"2.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.42",,,,,"5.52",,,,"2.81",,"15.76",,,,,,,,,,,,,,,,"70.53",,"No samples too muddy",,,"Permanent"
"AC1",,"2013-09-03T00:00:00.000","10:57","D",,,"6.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.1",,,,,,"44000",,,,"108",,"0.14",,"0.4",,"0.23",,"1.45",,"4.98",,"0.37",,"14",,"61.4",,"41.17",,,"3.45",,"3.17",,,,"20.27",,"23.85",,,,,,,,,,,,,,,,"5.44",,,,,"Permanent"
"AC1",,"2020-09-03T00:00:00.000","10:13","Wet",,,"3.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.32",,,,,,"4300",,"E",,"1200",,"0.735",,"0.502",,"0.146",,"1.476",,"9.264",,"0.55",,"102",,"16.9",,"7.6",,,"2.92",,"3.08",,,,"21.51",,"23.18",,,,,,,,,,,,,,,,"60.39",,,"-73.75175","40.76317","Permanent"
"AC1",,"2015-09-30T00:00:00.000","11:22","W",,,"4.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000",,,,"3,300",,"0.28",,"0.459",,"0.179",,"1.025",,"5.149",,"0.319",,"58",,"34.8",,"30.4",,,"2.86",,"3.51",,,,"24.53",,"22.48",,,,,,,,,,,,,,,,"36.78",,,,,"Permanent"
"AC1",,"2021-09-30T00:00:00.000","10:55","D",,,"1.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.1",,,,,,"3700",,,,"2600",,"1.2",,"0.442",,"0.13",,"0.896",,"12.6",,"0.257",,"36",,"12.7",,"5.86",,,"2.21",,"2.56",,,,"15.08",,"17.76",,,,,,,,,,,,,,,,"20.09",,,,,"Permanent"
"AC1",,"2012-09-04T00:00:00.000","10:19","D",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.32",,,,,,"78000",,,,"2900",,"1.9",,"0.193",,"0.123",,"1.47",,"18.6",,"0.347",,"60",,"7.9",,"6.96",,,"4.4",,"7.4",,,,"1.45",,"19.7",,,,,,,,,,,,,,,,"64.09",,"water very low, high turbidity",,,"Permanent"
"AC1",,"2014-09-04T00:00:00.000","10:52","D",,,"0.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.98",,,,,,"1,100",,,,"372",,"0.488",,"0.3",,"0.298",,"0.682",,"6.955",,"0.575",,"32",,"14",,"11.12",,,"3.24",,"2.73",,,,"19.85",,"22.35",,,,,,,,,,,,,,,,"12.32",,,,,"Permanent"
"AC1",,"2011-09-06T00:00:00.000","11:29","W",,,"3.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.03",,,,,,"96,000",,,,"27,000",,"1.24",,"0.341",,"0.157",,"1.2",,"12.8",,"0.473",,"76",,"11.3",,"9.5",,,"5.1",,"5",,,,"8.87",,"19.65",,,,,,,,,,,,,,,,"48.5",,,,,"Permanent"
"AC1",,"2018-09-06T00:00:00.000","10:52 AM","Dry",,,"5.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.51",,,,,,"732",,"E",,"64",,"0.164",,"0.31",,"0.257",,"0.681",,"5.661",,"0.422",,"14",,"10.3",,"6.32",,,"2.53",,"2.65",,,,"24.59",,"25.88",,,,,,,,,,,,,,,,"5.73",,,"-73.75175","40.76317","Permanent"
"AC1",,"2017-09-07T00:00:00.000","11:27","Wet",,,"5.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.14",,,,,,"430",,"E",,"80",,"0.373",,"0.837",,"0.221",,"1.598",,"6.502",,"0.405",,"18",,"25.6",,"36.25",,,"3.23",,"4.16",,,,"23.34",,"21.16",,,,,,,,,,,,,,,,,,"Used Exo B no turbidity sensor. Low DO","-73.75175","40.76317","Permanent"
"AC1",,"2009-09-08T00:00:00.000","10:48","D",,,"1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.19",,,,,,"3500",,,,"590",,"1.84",,"0.354",,"0.126",,"1.06",,"18",,"0.252",,"30",,"12.1",,"3.6",,,"4",,"4.77",,,,"5.29",,"18.91",,,,,,,,,,,,,,,,"27.6",,,,,"Permanent"
"AC1",,"2010-09-08T00:00:00.000","10:43","D",,,"6.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.4",,,,,,"350",,,,"116",,"0.28",,"0.064",,"0.175",,"2.32",,"3.64",,"0.34",,"78.8",,"62.7",,"35.1",,,"4",,"6.71",,,,"26.12",,"22.96",,,,,,,,,,,,,,,,"2.3",,,,,"Permanent"
"AC1",,"2013-09-09T00:00:00.000","10:16","D",,,"0.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.23",,,,">",,"200000",,,,"30000",,"1.97",,"1.66",,"0.28",,"3.75",,"22.8",,"0.74",,"121",,"9",,"4.91",,,"4.69",,"6.48",,,,"3.91",,"17.49",,,,,,,,,,,,,,,,"78.5",,"Extremely low water.Two filters for Orthophosphate.",,,"Permanent"
"AC1",,"2016-09-09T00:00:00.000","11:18","Dry",,,"0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.75",,,,,,"6,727",,"E",,"1,900",,"1.87",,"0.2",,,,"0.85",,"20.5",,"0.35",,"238",,"33.1",,"17.29",,,"1.88",,"7.13",,,,"0.8",,"22.03",,,,,,,,,,,,,,,,"153.67",,"Very Shallow","-73.75175","40.76317","Permanent"
"AC2",,"2021-01-11T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cancelled no access due to construction",,,"Permanent"
"AC2",,"2015-01-14T00:00:00.000","9:41","D",,,"2.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.87",,,,,,"372",,,,"168",,"1.732",,"0.108",,"0.032",,"0.389",,"19.1",,"0.074",,"17",,"8.5",,"5.67",,,"1.3",,"11.78",,,,"22.17",,"1.09",,,,,,,,,,,,,,,,"10.18",,"A lot of ice.",,,"Permanent"
"AC2",,"2014-01-16T00:00:00.000","10:04","W",,,"5.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.78",,,,,,"2,200",,,,"670",,"0.902",,"0.341",,"0.099",,"0.727",,"6.24",,"0.295",,"92",,"2.5",,"1.94",,,"3.58",,"10.73",,,,"8.48",,"3.59",,,,,,,,,,,,,,,,"46.74",,"of readings for the rest of the run is questionable. Next day the Exxo was recalibrated.",,,"Permanent"
"AC2",,"2019-01-16T00:00:00.000","10:38","Dry",,,"0.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.59",,,,,,"2900",,"E",,"500",,"2.05",,"0.104",,"0.032",,"0.595",,"18.3",,"0.223",,"23",,"5.54",,"4.12",,,"1.75",,"10.95",,,,"19.93",,"2.5",,,,,,,,,,,,,,,,"25.08",,,"-73.751008","40.761904","Permanent"
"AC2",,"2024-01-17T00:00:00.000",,"Wet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"E",,"60",,"E",,"30",,"2.253",,"0.045",,"0.033",,"0.473",,"21.2",,"0.131",,"19",,"6.2",,,,,"1.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Permanent"
"AC2",,"2018-01-23T00:00:00.000","11:16 AM","Dry",,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.48",,,,,,"4200",,,,"8200",,"1.94",,"0.124",,"0.02",,"0.563",,"14.914",,"0.092",,"20",,"8.08",,"1.15",,,"2.13",,"11.6",,,,"0.53",,"7.16",,,,,,,,,,,,,,,,,,"No turbidity was taken","-73.75101","40.7619","Permanent"
"AC2",,"2014-01-27T00:00:00.000","9:17","D",,,"4.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.59",,,,,,"3,700",,"E",,"100",,"1.39",,"0.221",,"0.07",,"0.332",,"12.4",,"0.091",,"14",,"4",,"2.6",,,"3.84",,"12.33",,,,"19.16",,"-0.22",,,,,,,,,,,,,,,,"27.35",,,,,"Permanent"
"AC2",,"2022-01-04T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cancelled no access",,,"Permanent"
"AC2",,"2023-01-04T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Permanent"
"AC2",,"2017-01-05T00:00:00.000","10:43","Wet",,,"0.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.45",,,,,,"570",,"E",,"40",,"2.79",,"0.06",,"0.032",,"0.511",,"23.596",,"0.218",,"7",,"1.54",,"1.34",,,"1.21",,"11.42",,,,"0.39",,"6.65",,,,,,,,,,,,,,,,"3.21",,"Extremely low water","-73.75101","40.7619","Permanent"
"AC2",,"2014-01-09T00:00:00.000","10:18","D",,,"1.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.92",,,,,,"2,500",,"E",,"400",,"2.62",,"0.03",,"0.025",,"0.517",,"24.4",,"0.067",,"55",,"8.4",,"8.13",,,"2.71",,"11.73",,,,"1.77",,"5.7",,,,,,,,,,,,,,,,"59.84",,,,,"Permanent"
"AC2",,"2020-01-09T00:00:00.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cancelled no access","-73.75101","40.7619","Permanent"
